CP011966.3_1	290402.Cbei_0001	0.0	870.0	COG0593@1|root,COG0593@2|Bacteria,1TPV7@1239|Firmicutes,2490S@186801|Clostridia,36DSQ@31979|Clostridiaceae	186801|Clostridia	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids	dnaA	-	-	ko:K02313	ko02020,ko04112,map02020,map04112	-	-	-	ko00000,ko00001,ko03032,ko03036	-	-	-	Bac_DnaA,Bac_DnaA_C,DnaA_N
CP011966.3_2	290402.Cbei_0002	2.11e-249	686.0	COG0592@1|root,COG0592@2|Bacteria,1TQ7J@1239|Firmicutes,248EG@186801|Clostridia,36E0C@31979|Clostridiaceae	186801|Clostridia	L	Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP-independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria	dnaN	-	2.7.7.7	ko:K02338	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_beta,DNA_pol3_beta_2,DNA_pol3_beta_3
CP011966.3_3	290402.Cbei_0003	7.07e-42	137.0	COG2501@1|root,COG2501@2|Bacteria,1VYQT@1239|Firmicutes,24QZU@186801|Clostridia,36MKH@31979|Clostridiaceae	186801|Clostridia	S	S4 domain protein	yaaA	-	-	ko:K14761	-	-	-	-	ko00000,ko03009	-	-	-	S4_2
CP011966.3_4	290402.Cbei_0004	1.4e-259	712.0	COG1195@1|root,COG1195@2|Bacteria,1TP9U@1239|Firmicutes,247KY@186801|Clostridia,36DP1@31979|Clostridiaceae	186801|Clostridia	L	it is required for DNA replication and normal SOS inducibility. RecF binds preferentially to single-stranded, linear DNA. It also seems to bind ATP	recF	-	-	ko:K03629	ko03440,map03440	-	-	-	ko00000,ko00001,ko03400	-	-	-	SMC_N
CP011966.3_5	290402.Cbei_0005	3.33e-54	169.0	2E36Q@1|root,32Y6E@2|Bacteria,1VEZV@1239|Firmicutes,24MQP@186801|Clostridia,36KFK@31979|Clostridiaceae	186801|Clostridia	S	Domain of unknown function (DUF370)	-	-	-	-	-	-	-	-	-	-	-	-	DUF370
CP011966.3_6	290402.Cbei_0006	0.0	1249.0	COG0187@1|root,COG0187@2|Bacteria,1TQ0R@1239|Firmicutes,248AV@186801|Clostridia,36DYE@31979|Clostridiaceae	186801|Clostridia	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrB	-	5.99.1.3	ko:K02470	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseB,DNA_gyraseB_C,HATPase_c,Toprim
CP011966.3_7	290402.Cbei_0007	0.0	1506.0	COG0188@1|root,COG0188@2|Bacteria,1TP2Z@1239|Firmicutes,2482G@186801|Clostridia,36E5Z@31979|Clostridiaceae	186801|Clostridia	L	A type II topoisomerase that negatively supercoils closed circular double-stranded (ds) DNA in an ATP-dependent manner to modulate DNA topology and maintain chromosomes in an underwound state. Negative supercoiling favors strand separation, and DNA replication, transcription, recombination and repair, all of which involve strand separation. Also able to catalyze the interconversion of other topological isomers of dsDNA rings, including catenanes and knotted rings. Type II topoisomerases break and join 2 DNA strands simultaneously in an ATP-dependent manner	gyrA	-	5.99.1.3	ko:K02469	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	DNA_gyraseA_C,DNA_topoisoIV
CP011966.3_8	290402.Cbei_0008	2.94e-111	320.0	COG2206@1|root,COG2206@2|Bacteria,1VKH8@1239|Firmicutes,25DNQ@186801|Clostridia,36UDJ@31979|Clostridiaceae	186801|Clostridia	T	HD domain	-	-	-	-	-	-	-	-	-	-	-	-	HD
CP011966.3_9	290402.Cbei_0009	2.15e-114	328.0	COG1827@1|root,COG1827@2|Bacteria,1V6EY@1239|Firmicutes,24JF2@186801|Clostridia,36IFU@31979|Clostridiaceae	186801|Clostridia	S	3H domain	niaR	-	-	ko:K07105	-	-	-	-	ko00000	-	-	-	3H,HTH_11
CP011966.3_10	290402.Cbei_0010	0.0	868.0	COG0579@1|root,COG1251@1|root,COG0579@2|Bacteria,COG1251@2|Bacteria,1UZX7@1239|Firmicutes,25EC5@186801|Clostridia,36UK2@31979|Clostridiaceae	186801|Clostridia	C	FAD dependent oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	DAO,Fer2_BFD
CP011966.3_11	290402.Cbei_0011	1.93e-48	154.0	COG3862@1|root,COG3862@2|Bacteria,1VK1F@1239|Firmicutes,24QS5@186801|Clostridia,36MQX@31979|Clostridiaceae	186801|Clostridia	S	Protein of unknown function (DUF1667)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1667
CP011966.3_12	290402.Cbei_0012	6.92e-110	317.0	COG1670@1|root,COG1670@2|Bacteria,1VATK@1239|Firmicutes,25BBB@186801|Clostridia,36JW6@31979|Clostridiaceae	186801|Clostridia	J	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_3
CP011966.3_13	290402.Cbei_0013	0.0	2216.0	COG3857@1|root,COG3857@2|Bacteria,1TQJW@1239|Firmicutes,2487T@186801|Clostridia,36EE8@31979|Clostridiaceae	186801|Clostridia	L	The heterodimer acts as both an ATP-dependent DNA helicase and an ATP-dependent, dual-direction single-stranded exonuclease. Recognizes the chi site generating a DNA molecule suitable for the initiation of homologous recombination. The AddB nuclease domain is not required for chi fragment generation	addB	-	3.6.4.12	ko:K16899	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	Exonuc_V_gamma,PDDEXK_1,UvrD_C
CP011966.3_14	290402.Cbei_0014	0.0	2380.0	COG1074@1|root,COG1074@2|Bacteria,1TQ35@1239|Firmicutes,248ZF@186801|Clostridia,36E2W@31979|Clostridiaceae	186801|Clostridia	L	ATP-dependent helicase nuclease subunit A	addA	-	3.6.4.12	ko:K16898	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	PDDEXK_1,UvrD-helicase,UvrD_C
CP011966.3_15	290402.Cbei_0015	2.12e-274	751.0	COG1376@1|root,COG1376@2|Bacteria,1V9CP@1239|Firmicutes,25B2P@186801|Clostridia,36EB4@31979|Clostridiaceae	186801|Clostridia	S	L,D-transpeptidase catalytic domain	-	-	-	-	-	-	-	-	-	-	-	-	YkuD
CP011966.3_16	1415775.U729_1124	5.6e-10	63.9	COG5521@1|root,COG5521@2|Bacteria,1UFZX@1239|Firmicutes,24M22@186801|Clostridia,36JR1@31979|Clostridiaceae	186801|Clostridia	S	Protein of unknown function (DUF1189)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1189
CP011966.3_17	290402.Cbei_0017	3.5e-220	608.0	COG0642@1|root,COG2205@2|Bacteria,1VS9P@1239|Firmicutes,249KY@186801|Clostridia,36H64@31979|Clostridiaceae	186801|Clostridia	T	Histidine kinase	resE1	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA
CP011966.3_18	290402.Cbei_0018	1.27e-217	600.0	COG0688@1|root,COG0688@2|Bacteria,1TR34@1239|Firmicutes,248VU@186801|Clostridia,36FQU@31979|Clostridiaceae	186801|Clostridia	I	Catalyzes the formation of phosphatidylethanolamine (PtdEtn) from phosphatidylserine (PtdSer)	psd	-	4.1.1.65	ko:K01613	ko00564,ko01100,ko01110,map00564,map01100,map01110	M00093	R02055	RC00299	ko00000,ko00001,ko00002,ko01000	-	-	-	PS_Dcarbxylase
CP011966.3_19	290402.Cbei_0019	1.12e-133	379.0	COG1309@1|root,COG1309@2|Bacteria,1VFX3@1239|Firmicutes,24GN9@186801|Clostridia,36DJI@31979|Clostridiaceae	186801|Clostridia	K	transcriptional regulator	-	-	-	ko:K09017	-	-	-	-	ko00000,ko03000	-	-	-	TetR_C_4,TetR_N
CP011966.3_20	290402.Cbei_0020	9.05e-185	514.0	COG0561@1|root,COG0561@2|Bacteria,1V8XN@1239|Firmicutes,24HQW@186801|Clostridia,36VUM@31979|Clostridiaceae	186801|Clostridia	S	HAD-superfamily hydrolase, subfamily IIB	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
CP011966.3_21	290402.Cbei_0021	0.0	1042.0	COG0488@1|root,COG0488@2|Bacteria,1TPW0@1239|Firmicutes,248ST@186801|Clostridia,36E0B@31979|Clostridiaceae	186801|Clostridia	S	ABC transporter	ykpA	-	-	-	-	-	-	-	-	-	-	-	ABC_tran,ABC_tran_Xtn
CP011966.3_22	290402.Cbei_0022	1.49e-119	343.0	COG0789@1|root,COG0789@2|Bacteria,1V1M9@1239|Firmicutes,24FUE@186801|Clostridia,36KVK@31979|Clostridiaceae	186801|Clostridia	K	Domain of unknown function (DUF1836)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1836
CP011966.3_23	290402.Cbei_0023	3.04e-146	412.0	COG1272@1|root,COG1272@2|Bacteria,1TSFK@1239|Firmicutes,24CPT@186801|Clostridia,36HYG@31979|Clostridiaceae	186801|Clostridia	S	channel protein, hemolysin III family	yqfA	-	-	ko:K11068	-	-	-	-	ko00000,ko02042	-	-	-	HlyIII
